tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-07-2026,00:00,16.0,Berawan,95.0,0.4
18-07-2026,01:00,16.0,Berawan,95.0,0.4
18-07-2026,02:00,16.0,Berawan,95.0,0.4
18-07-2026,03:00,16.0,Berawan,95.0,0.4
18-07-2026,04:00,16.0,Cerah Berawan,93.0,2.0
18-07-2026,05:00,16.0,Cerah Berawan,93.0,2.0
18-07-2026,06:00,16.0,Cerah Berawan,93.0,2.0
18-07-2026,07:00,19.0,Berawan,86.0,1.6
18-07-2026,08:00,19.0,Berawan,86.0,1.6
18-07-2026,09:00,19.0,Berawan,86.0,1.6
18-07-2026,10:00,22.0,Berawan,73.0,3.7
18-07-2026,11:00,22.0,Berawan,73.0,3.7
18-07-2026,12:00,22.0,Berawan,73.0,3.7
18-07-2026,13:00,20.0,Hujan Ringan,83.0,4.1
18-07-2026,14:00,20.0,Hujan Ringan,83.0,4.1
18-07-2026,15:00,20.0,Hujan Ringan,83.0,4.1
18-07-2026,16:00,18.0,Berawan,92.0,1.4
18-07-2026,17:00,18.0,Berawan,92.0,1.4
18-07-2026,18:00,18.0,Berawan,92.0,1.4
18-07-2026,19:00,17.0,Berawan,96.0,0.2
18-07-2026,20:00,17.0,Berawan,96.0,0.2
18-07-2026,21:00,17.0,Berawan,96.0,0.2
18-07-2026,22:00,16.0,Berawan,95.0,1.3
18-07-2026,23:00,16.0,Berawan,95.0,1.3
