tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-08-2026,00:00,16.0,Berawan,96.0,6.8
19-08-2026,01:00,16.0,Berawan,96.0,6.8
19-08-2026,02:00,16.0,Cerah Berawan,96.0,6.1
19-08-2026,03:00,16.0,Cerah Berawan,96.0,6.1
19-08-2026,04:00,16.0,Cerah Berawan,96.0,6.1
19-08-2026,05:00,16.0,Cerah Berawan,96.0,7.7
19-08-2026,06:00,16.0,Cerah Berawan,96.0,7.7
19-08-2026,07:00,16.0,Cerah Berawan,96.0,7.7
19-08-2026,08:00,21.0,Cerah Berawan,74.0,10.5
19-08-2026,09:00,21.0,Cerah Berawan,74.0,10.5
19-08-2026,10:00,21.0,Cerah Berawan,74.0,10.5
19-08-2026,11:00,24.0,Cerah Berawan,58.0,11.6
19-08-2026,12:00,24.0,Cerah Berawan,58.0,11.6
19-08-2026,13:00,24.0,Cerah Berawan,58.0,11.6
19-08-2026,14:00,22.0,Cerah Berawan,61.0,11.7
19-08-2026,15:00,22.0,Cerah Berawan,61.0,11.7
19-08-2026,16:00,22.0,Cerah Berawan,61.0,11.7
19-08-2026,17:00,18.0,Cerah Berawan,84.0,9.7
19-08-2026,18:00,18.0,Cerah Berawan,84.0,9.7
19-08-2026,19:00,18.0,Cerah Berawan,84.0,9.7
19-08-2026,20:00,17.0,Berawan,89.0,3.4
19-08-2026,21:00,17.0,Berawan,89.0,3.4
19-08-2026,22:00,17.0,Berawan,89.0,3.4
19-08-2026,23:00,17.0,Berawan,89.0,3.4
