tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-08-2026,00:00,17.0,Berawan,98.0,4.8
25-08-2026,01:00,17.0,Berawan,98.0,4.8
25-08-2026,02:00,16.0,Udara Kabur,98.0,5.2
25-08-2026,03:00,16.0,Udara Kabur,98.0,5.2
25-08-2026,04:00,16.0,Udara Kabur,98.0,5.2
25-08-2026,05:00,16.0,Berawan,98.0,3.1
25-08-2026,06:00,16.0,Berawan,98.0,3.1
25-08-2026,07:00,16.0,Berawan,98.0,3.1
25-08-2026,08:00,21.0,Berawan,79.0,7.3
25-08-2026,09:00,21.0,Berawan,79.0,7.3
25-08-2026,10:00,21.0,Berawan,79.0,7.3
25-08-2026,11:00,21.0,Berawan,78.0,6.6
25-08-2026,12:00,21.0,Berawan,78.0,6.6
25-08-2026,13:00,21.0,Berawan,78.0,6.6
25-08-2026,14:00,20.0,Berawan,83.0,5.8
25-08-2026,15:00,20.0,Berawan,83.0,5.8
25-08-2026,16:00,20.0,Berawan,83.0,5.8
25-08-2026,17:00,18.0,Berawan,94.0,6.4
25-08-2026,18:00,18.0,Berawan,94.0,6.4
25-08-2026,19:00,18.0,Berawan,94.0,6.4
25-08-2026,20:00,17.0,Berawan,96.0,5.1
25-08-2026,21:00,17.0,Berawan,96.0,5.1
25-08-2026,22:00,17.0,Berawan,96.0,5.1
25-08-2026,23:00,17.0,Berawan,96.0,5.1
