tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-08-2026,00:00,16.0,Cerah,69.0,4.3
30-08-2026,01:00,16.0,Cerah,69.0,4.3
30-08-2026,02:00,16.0,Cerah,69.0,4.3
30-08-2026,03:00,16.0,Cerah,69.0,4.3
30-08-2026,04:00,16.0,Berawan,64.0,3.9
30-08-2026,05:00,16.0,Berawan,64.0,3.9
30-08-2026,06:00,16.0,Berawan,64.0,3.9
30-08-2026,07:00,20.0,Cerah,58.0,3.9
30-08-2026,08:00,20.0,Cerah,58.0,3.9
30-08-2026,09:00,20.0,Cerah,58.0,3.9
30-08-2026,10:00,23.0,Berawan,53.0,14.4
30-08-2026,11:00,23.0,Berawan,53.0,14.4
30-08-2026,12:00,23.0,Berawan,53.0,14.4
30-08-2026,13:00,23.0,Berawan,51.0,14.4
30-08-2026,14:00,23.0,Berawan,51.0,14.4
30-08-2026,15:00,23.0,Berawan,51.0,14.4
30-08-2026,16:00,20.0,Cerah Berawan,71.0,6.2
30-08-2026,17:00,20.0,Cerah Berawan,71.0,6.2
30-08-2026,18:00,20.0,Cerah Berawan,71.0,6.2
30-08-2026,19:00,17.0,Berawan,76.0,6.2
30-08-2026,20:00,17.0,Berawan,76.0,6.2
30-08-2026,21:00,17.0,Berawan,76.0,6.2
30-08-2026,22:00,17.0,Berawan,67.0,4.5
30-08-2026,23:00,17.0,Berawan,67.0,4.5
