tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
22-07-2026,00:00,16.0,Cerah Berawan,98.0,0.6
22-07-2026,01:00,16.0,Cerah Berawan,98.0,0.6
22-07-2026,02:00,16.0,Cerah Berawan,98.0,0.6
22-07-2026,03:00,16.0,Cerah Berawan,98.0,0.6
22-07-2026,04:00,15.0,Cerah Berawan,98.0,3.2
22-07-2026,05:00,15.0,Cerah Berawan,98.0,3.2
22-07-2026,06:00,15.0,Cerah Berawan,98.0,3.2
22-07-2026,07:00,20.0,Cerah,79.0,5.1
22-07-2026,08:00,20.0,Cerah,79.0,5.1
22-07-2026,09:00,20.0,Cerah,79.0,5.1
22-07-2026,10:00,24.0,Cerah Berawan,52.0,8.9
22-07-2026,11:00,24.0,Cerah Berawan,52.0,8.9
22-07-2026,12:00,24.0,Cerah Berawan,52.0,8.9
22-07-2026,13:00,23.0,Cerah Berawan,59.0,10.4
22-07-2026,14:00,23.0,Cerah Berawan,59.0,10.4
22-07-2026,15:00,23.0,Cerah Berawan,59.0,10.4
22-07-2026,16:00,20.0,Cerah Berawan,79.0,4.2
22-07-2026,17:00,20.0,Cerah Berawan,79.0,4.2
22-07-2026,18:00,20.0,Cerah Berawan,79.0,4.2
22-07-2026,19:00,17.0,Cerah,90.0,2.9
22-07-2026,20:00,17.0,Cerah,90.0,2.9
22-07-2026,21:00,17.0,Cerah,90.0,2.9
22-07-2026,22:00,16.0,Cerah,96.0,1.2
22-07-2026,23:00,16.0,Cerah,96.0,1.2
