tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
08-09-2026,00:00,22.0,Udara Kabur,83.0,6.7
08-09-2026,01:00,22.0,Udara Kabur,83.0,6.7
08-09-2026,02:00,21.0,Udara Kabur,85.0,8.6
08-09-2026,03:00,21.0,Udara Kabur,85.0,8.6
08-09-2026,04:00,21.0,Udara Kabur,85.0,8.6
08-09-2026,05:00,23.0,Udara Kabur,81.0,5.9
08-09-2026,06:00,23.0,Udara Kabur,81.0,5.9
08-09-2026,07:00,23.0,Udara Kabur,81.0,5.9
08-09-2026,08:00,29.0,Cerah,52.0,8.4
08-09-2026,09:00,29.0,Cerah,52.0,8.4
08-09-2026,10:00,29.0,Cerah,52.0,8.4
08-09-2026,11:00,33.0,Cerah,42.0,11.1
08-09-2026,12:00,33.0,Cerah,42.0,11.1
08-09-2026,13:00,33.0,Cerah,42.0,11.1
08-09-2026,14:00,31.0,Cerah,44.0,9.2
08-09-2026,15:00,31.0,Cerah,44.0,9.2
08-09-2026,16:00,31.0,Cerah,44.0,9.2
08-09-2026,17:00,27.0,Cerah,59.0,1.7
08-09-2026,18:00,27.0,Cerah,59.0,1.7
08-09-2026,19:00,27.0,Cerah,59.0,1.7
08-09-2026,20:00,24.0,Cerah,78.0,1.3
08-09-2026,21:00,24.0,Cerah,78.0,1.3
08-09-2026,22:00,24.0,Cerah,78.0,1.3
08-09-2026,23:00,24.0,Cerah,78.0,1.3
