tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-09-2026,11:00,30.0,Cerah Berawan,54.0,8.4
18-09-2026,12:00,30.0,Cerah Berawan,54.0,8.4
18-09-2026,13:00,30.0,Cerah Berawan,54.0,8.4
18-09-2026,14:00,30.0,Cerah Berawan,54.0,8.4
18-09-2026,15:00,30.0,Cerah Berawan,54.0,8.4
18-09-2026,16:00,26.0,Cerah Berawan,73.0,3.1
18-09-2026,17:00,26.0,Cerah Berawan,73.0,3.1
18-09-2026,18:00,26.0,Cerah Berawan,73.0,3.1
18-09-2026,19:00,24.0,Cerah,84.0,5.1
18-09-2026,20:00,24.0,Cerah,84.0,5.1
18-09-2026,21:00,24.0,Cerah,84.0,5.1
18-09-2026,22:00,24.0,Cerah,86.0,4.2
18-09-2026,23:00,24.0,Cerah,86.0,4.2
